X,Y,LATITUD,LONGITUD,XGK,YGK,NOMLOC_10,NOMMUNI_10,CODMUNI_10,PROV,DEPTO,NOM_DEPTO,CODLOC
4399456.310470039956272,6541039.986428380012512,31 16 25,64 00 54,6540217.0000000000,4403334.0000000000,ESTACION COLONIA TIROLESA,COLONIA TIROLESA,0098,14,021,COLON,120
4382116.5,6536793.0,31 18 05,64 14 18,6536901.0000000000,4382114.0000000000,COUNTRY SAN ISIDRO - COUNTRY CHACRAS DE LA VILLA,VILLA ALLENDE,0175,14,021,COLON,090
4375783.039395480416715,6569429.796368739567697,30 59 21,64 22 40,6571392.0000000000,4368389.0000000000,CORRAL QUEMADO,LA GRANJA,0126,14,021,COLON,080
4397648.962406679987907,6541711.401297369971871,31 15 34,64 04 31,6541714.0000000000,4397581.0000000000,SANTA ELENA,COLONIA TIROLESA,0098,14,021,COLON,260
4374049.5,6562351.5,31 04 13,64 19 11,6562458.0000000000,4374047.0000000000,VILLA CERRO AZUL,VILLA CERRO AZUL,2126,14,021,COLON,300
4414980.26456712000072,6556842.687870870344341,31 07 26,63 53 33,6556914.0000000000,4414883.0000000000,TINOCO,TINOCO,2728,14,021,COLON,270
4381844.774641269817948,6568375.981056040152907,31 01 00,64 13 31,6568495.0000000000,4382986.0000000000,LOS MOLLES,LA GRANJA,0126,14,021,COLON,180
4400735.576914450153708,6554739.427907880395651,31 08 31,64 02 25,6554790.0000000000,4400799.0000000000,LA PUERTA,COLONIA TIROLESA,0098,14,021,COLON,170
4405282.430923569947481,6521386.020787609741092,31 22 04,64 03 01,6529747.0000000000,4400075.0000000000,VILLA CORAZON DE MARIA,MALVINAS ARGENTINAS,0133,14,021,COLON,075
4387476.0,6524396.5,31 24 50,64 10 60,6524504.0000000000,4387474.0000000000,CORDOBA,CORDOBA,0077,14,014,CAPITAL,010
4332463.243255180306733,6440172.815762639977038,,,6447258.0000000000,4334425.0000000000,EL DURAZNO,VILLA YACANTO,0070,14,007,CALAMUCHITA,055
4362683.151156660169363,6439745.215919259935617,32 10 11,64 27 24,6440367.0000000000,4362591.0000000000,VILLA DEL DIQUE,VILLA DEL DIQUE,0042,14,007,CALAMUCHITA,290
4360504.269510080106556,6438136.618445510044694,32 11 22,64 28 45,6438154.0000000000,4360507.0000000000,VILLA RUMIPAL,VILLA RUMIPAL,0063,14,007,CALAMUCHITA,340
4345622.769814779981971,6418235.664904070086777,32 22 05,64 38 33,6418119.0000000000,4345407.0000000000,CA�ADA DEL SAUCE,CA�ADA DEL SAUCE,2021,14,007,CALAMUCHITA,030
4348948.963570609688759,6467192.342358309775591,31 56 31,64 36 60,6465401.0000000000,4347143.0000000000,CAPILLA VIEJA,LOS REARTES,2049,14,007,CALAMUCHITA,040
4353818.058306599967182,6469193.270938130095601,31 54 43,64 31 41,6468867.0000000000,4355473.0000000000,VILLA CIUDAD PARQUE LOS REARTES,VILLA CIUDAD PARQUE LOS REARTES,2084,14,007,CALAMUCHITA,270
4351117.546359229832888,6469128.557164410129189,31 55 11,64 34 32,6467917.0000000000,4350988.0000000000,LOS REARTES,LOS REARTES,2049,14,007,CALAMUCHITA,130
4334487.927908279933035,6447181.645612839609385,32 06 14,64 45 15,6447258.0000000000,4334425.0000000000,VILLA YACANTO,VILLA YACANTO,0070,14,007,CALAMUCHITA,360
4352669.81469099968672,6461327.695554579608142,31 58 51,64 33 38,6461176.0000000000,4352494.0000000000,VILLA GENERAL BELGRANO,VILLA GENERAL BELGRANO,0049,14,007,CALAMUCHITA,310
4336384.284963520243764,6468367.93259319011122,31 54 19,64 44 34,6469296.0000000000,4335129.0000000000,VILLA BERNA,,,14,007,CALAMUCHITA,260
4335427.791975460015237,6423411.866576090455055,32 17 56,64 43 32,6425656.0000000000,4337478.0000000000,LUTTI,LUTTI,2056,14,007,CALAMUCHITA,140
4374328.288381019607186,6448611.762208799831569,32 05 43,64 19 52,6448758.0000000000,4374350.0000000000,LAS BAJADAS,LAS BAJADAS,2028,14,007,CALAMUCHITA,090
4358205.622400210238993,6443030.532754429616034,32 08 59,64 30 06,6442519.0000000000,4358334.0000000000,EL CORCOVADO - EL TORREON,VILLA RUMIPAL,0063,14,007,CALAMUCHITA,050
4357062.742475950159132,6440698.235546980053186,32 10 00,64 30 59,6440611.0000000000,4356964.0000000000,SAN IGNACIO (Loteo San Javier),SAN IGNACIO,2063,14,007,CALAMUCHITA,190
4369980.0,6440868.5,32 09 54,64 22 42,6440980.0000000000,4369977.0000000000,SEGUNDA USINA,SEGUNDA USINA,2070,14,007,CALAMUCHITA,220
4356681.61010549031198,6415870.108327450230718,32 23 22,64 31 07,6415923.0000000000,4357106.0000000000,LAS CALERAS,LAS CALERAS,2035,14,007,CALAMUCHITA,100
4356492.229638109914958,6429477.64285976998508,32 16 00,64 31 14,6429520.0000000000,4356734.0000000000,VILLA LA RIVERA,VILLA QUILLINZO,2091,14,007,CALAMUCHITA,320
4357228.337039100006223,6433096.957626840099692,32 14 18,64 32 07,6432658.0000000000,4355295.0000000000,VILLA QUILLINZO,VILLA QUILLINZO,2091,14,007,CALAMUCHITA,330
4350923.299399569630623,6431054.733872699551284,32 15 15,64 35 06,6430815.0000000000,4350634.0000000000,VILLA EL TALA,,,14,007,CALAMUCHITA,300
4348532.591324710287154,6430482.934633349999785,32 15 43,64 35 37,6429940.0000000000,4349826.0000000000,ARROYO SAN ANTONIO,,,14,007,CALAMUCHITA,020
4352076.896327800117433,6438245.735908060334623,32 11 11,64 34 14,6438363.0000000000,4351896.0000000000,VILLA AMANCAY,VILLA AMANCAY,2077,14,007,CALAMUCHITA,250
4351420.853127679787576,6439463.09908933006227,32 10 33,64 34 36,6439516.0000000000,4351304.0000000000,AMBOY,AMBOY,2007,14,007,CALAMUCHITA,010
4361678.5,6456432.5,32 01 25,64 27 51,6456543.0000000000,4361676.0000000000,PARQUE CALMAYO,CALMAYO,2014,14,007,CALAMUCHITA,160
4369942.004665889777243,6474735.959884540177882,31 51 25,64 22 41,6475162.0000000000,4369586.0000000000,LOS MOLINOS,LOS MOLINOS,2042,14,007,CALAMUCHITA,120
4354212.017429330386221,6473369.837609820067883,31 49 34,64 31 11,6478377.0000000000,4356114.0000000000,SOLAR DE LOS MOLINOS,VILLA CIUDAD PARQUE LOS REARTES,2084,14,007,CALAMUCHITA,230
4328603.96391240041703,6463480.257231909781694,31 57 12,64 48 48,6463860.0000000000,4328561.0000000000,VILLA ALPINA,,,14,007,CALAMUCHITA,240
4332036.834156010299921,6470177.660108690150082,31 53 49,64 46 52,6470147.0000000000,4331507.0000000000,LA CUMBRECITA,LA CUMBRECITA,3015,14,007,CALAMUCHITA,080
4370153.777857130393386,6461874.890036970376968,31 58 35,64 22 24,6461916.0000000000,4370193.0000000000,SAN AGUSTIN,SAN AGUSTIN,0056,14,007,CALAMUCHITA,180
4350831.295280549675226,6400404.493979260325432,32 31 36,64 35 13,6400612.0000000000,4350899.0000000000,RIO DE LOS SAUCES,RIO DE LOS SAUCES,0028,14,007,CALAMUCHITA,170
4360263.487025099806488,6425522.548466180451214,32 18 12,64 28 59,6425503.0000000000,4360313.0000000000,LA CRUZ,LA CRUZ,0014,14,007,CALAMUCHITA,070
4379599.571707,6423869.457573330029845,32 19 16,64 16 52,6423783.0000000000,4379373.0000000000,LOS CONDORES,LOS CONDORES,0021,14,007,CALAMUCHITA,110
4367945.5,6436242.5,32 12 23,64 24 02,6436354.0000000000,4367943.0000000000,EMBALSE,EMBALSE,0007,14,007,CALAMUCHITA,060
4354810.0,6451199.5,32 04 12,64 32 15,6451310.0000000000,4354807.0000000000,SANTA ROSA DE CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,0035,14,007,CALAMUCHITA,210
